CircularJ, 1.0, 0.0, 0.0, -1
CircularJ, 1.0, 0.0, 0.0, -2
CircularJ, 1.0, 0.0, 0.0, 0
CircularJ, 1.0, 0.0, 0.0, 1
CircularJ, 1.0, 0.0, 0.0, 2
